numerical_review,comments,sentiment,review_length,label
3,We spent the weekend in Barcelona to celebrate a wedding. The house was perfect as a location to prepare and strategic to get to put and move around the city. Very satisfied.,0.5166666666666667,186,0
2,Very good location and a very nice host. highly recommended,0.6166666666666666,59,1
5,Place is definitely great to stay and very close to the beach. Clean and neat as described. Communication and availability to respond was also on point. Price is slightly on the higher side otherwise everything is perfect about the place and nothing to complain.,0.4083333333333334,262,0
4,Nice boutique hotel located in Placa Reial. Closer to everything.,0.6,65,0
5,"The location is ideal, the furniture and the conditions for the short -term rent. The disadvantage is the only door that divides the apartment from the adjacent apartment and or one noise on the other or vice versa. There is no way to live in complete silence. Everything else is wonderful",0.2873376623376624,293,0
2,"We stayed 4 days in Barcelona and the house was very welcoming! We were also very good, the children were happy with the accommodation for the spacious and bright living room",0.665,174,1
2,"Central location, good cleaning, communication with punctual and precise uma. not very positive sides are: the tub is difficult to access and the shower does not spread the water in a uniform but directional way, if you return long walks the shower will not be a nice moment to relax, however functional to wash. The water also not always hot but warm (however acceptable). The elevator had broken during his stay. The last day was also not present toilet paper and we had to use handkerchiefs. Overall a little expensive compared to the services offered.",0.04948462995337995,567,1
5,Awesome location and clean. We loved our stay!,0.7472222222222222,46,0
5,"Looks like pictures, nice place to stay! Wish checkin was a less extensive and invasive process, though. And it would have been nice to have a little more storage, since it’s such a small room — places to put away suitcases and hang long dresses would have been very welcome.",0.21958333333333332,275,0
2,Located in a very good very clean place and the welcome was very warm. I recommend it,0.7416666666666667,91,1
2,Hostel with a limited number of rooms. This always makes it welcoming and clean. Highly recommended,0.15174603174603177,99,1
3,The apartment is nice and located close to the metro. It’s a quiet area but all amenities are within a few minutes walk.,0.13333333333333333,120,0
2,"Very correct accommodation for the price, clean and well supplied. Small interior courtyard very pleasant for breakfast or to end the day tranqually. Functional room with storage, very effective ceiling fan, we were not hot despite the absence of air conditioning. Only small remark: the windows overlook the interior of the building so no natural light.",0.18295454545454543,354,1
4,Ella is very responsive and communicate check in details well. Would recommend,0.2,78,0
5,good location and an easy way of checking in and friendly receptionist.,0.5027777777777778,71,0
2,It's very nice,0.78,14,1
5,"Cozy and pretty hostel, the room looks like the pictures. Enough bathrooms that you didn’t have to wait for your turn. Terrasse was really pretty and had a nice vibe for morning coffee and reading. The walls and doors are although quite thin, so you could hear your people in other rooms pretty clearly.",0.08055555555555555,303,0
4,lovely place,0.5,12,0
4,Great,0.8,5,0
0,"The small but fine apartment is located just outside the center of Barcelona. However, everything is very convenient to reach with the metro or the bus. Communication to the host was always perfect.",0.2111111111111111,198,1
2,Host to recommend. No worries. Perfect,1.0,38,1
4,"I totally recommend Alexander’s place! It is a very nice flat, well equipped, clean and cozy. It’s not very close to the city center but close to metro station.",0.1030952380952381,160,0
5,"Booked this place as a retirement gift for my parents. Great location, ideal for sightseeing! Exactly what i needed.",0.8500000000000001,120,0
5,Marc was super responsive and was extremely flexible with an earlier check in. Any time we had to message Marc he responded super quickly. Thanks Marc,0.14833333333333334,150,0
2,"Great attention and immediate response, our little initial inconveniences were treated with promptness and kindness. The very pleasant and excellently located apartment to learn about the most important points of interest in the city",0.4951190476190476,233,1
5,Lovely decor and super friendly service! Location was perfect; it was 15 min walk to most restaurants and 4 minutes away from the nearest metro station. Highly recommend to anyone visiting Barcelona.,0.4936805555555555,199,0
4,"We were delighted with the room, and very young and retired was super clean and smelling. Remember that the building has elevator which makes it much easier. And the main, the location is great being close to all famous sights",0.39958333333333335,226,0
5,Lovely apartment in a great part of Gracia. Easy access. Fully stocked with cooking equipment in the kitchen!,0.6138888888888889,109,0
3,"Nice and clean apartment, quite nice neighborhood although rather popular. We regretted and did not understand that we were passionate about an agency, so a chek in to do before arriving with a lot of data to enter what we do not usually do, and less flexibility. We lost an hour when we arrived, the apartment being available until 3 p.m. We had our luggage in the car that we had to park so risk of theft, which is quite common in Barcelona. And difficulty in entering the apartment: we had to push the door quite strong ... We had to call the agency, which was reactive. In short, a little stress. But good stay.",0.24006410256410257,615,0
4,"New apartment, totally renovated. Ideal and very well connected to Metro. Thank you so much!",0.29727272727272724,92,0
2,"Patricia was a super -friendly host, very helpful, interested and speaks English (and French). Ordering taxis online was very difficult these days, Patricia called us. It is a small room with n balcony, kitchen could be used, fruit and tea for breakfast. Nocarz as it was originally intended!",0.08078703703703702,304,1
2,Calm and well connected space with the attractions of the city.,0.30000000000000004,63,1
4,Excellent stay! Very welcome and attentive staff. Very pretty room with a good breakfast.,0.6849999999999999,89,0
4,Thank you for any excellent stay in a very nice apartment,0.89,57,0
4,"All perfect, super recommended!",0.7083333333333333,31,0
2,Very good,0.9099999999999999,9,1
2,Very good stay! Very comfortable apartment with everything you need for a stay,0.76,78,1
4,A lovely clean apartment and very conveniently located,0.35555555555555557,54,0
5,"Check in was seamless and easy. The staff are very friendly and the apartment is amazing. Great location, super modern and homely. Had a great stay Jesus & the Aspasios were absolutely brilliant. Super helpful when needed with a slight issue accessing our apartment one night. Managed to get someone out to help me very quickly.",0.4378472222222223,332,0
2,"Very well located. Super pretty decoration, very pleasant to be inside. Spacious and bright. We receive the department in optimal conditions. The part of the pool is also very pretty. It is like an oasis of nature in the center. The check in, opening of doors, is very technological. It can be half difficult at the beginning, then you get used to. Thank you very much Jesus! We have had incredible!",0.2933333333333334,423,1
5,"Jesus’s place serves our family of four well. We have 2 boys ages 3 and 6 and they had enough room to play and spread apart. The only thing that would have been a bonus is a small step stool but again that’s just because we had two small children. The pool was great, laundry with washer and dryer and air conditioning was crucial in the 90 degree heat.",0.05000000000000001,353,0
2,Very central but perfectly soundproofed.,0.5,40,1
4,"Great, very welcoming, exceptional dining",0.5555555555555555,41,0
5,"Perfect stay, the front desk staff was super nice and welcoming. Close to the train station which made it really easy for me to get around. Couldn’t of asked for a better accommodation for my first time in Barcelona!",0.529861111111111,216,0
2,"Central hotel, very close to the metro. Well illuminated neighborhood. Kind staff",0.26666666666666666,81,1
4,Had a great stay at Chic and Basic,0.4,34,0
2,Good hotel overall he was well located and the staff were reactive. Regarding the rooms it was poorly isolated and a lot of degradation at the bathroom,0.09999999999999998,151,1
5,"My wife and I had a wonderful stay for 9 nights in the lovely suite. The location is perfect and a short walk to several metro spots where Barcelona and the surrounding area are easily accessible. Staff were incredibly responsive, friendly and knowledgable with many suggestions as well as tips. I would highly reccommend for other travellers and would happily stay there again.",0.45708333333333334,378,0
5,"The location of this apartment was great and the apartment itself super comfortable. Communication with the hosts was excellent. Bedrooms face quiet side, which is great. Definitely recommend this place for a visit to Barcelona!",0.37777777777777777,240,0
5,"Excellent stay! If you travel to Barcelona I highly recommend staying here. Excellent location near Ramblas, beautiful and clean apartment. The host Edward excellent and very nice , always responsive and gave a lot of recommendations of great restaurants. I will definitely stay here again :)",0.5960606060606061,292,0
4,"Pros: very well located, spacious, baby friendly, lift, two bedrooms with lots of storage, responsive hosts, spacious, baby friendly, daily cleaning included, very good shower pressure and temperature, comfy beds and no noise at all. Cons: small (and a bit old) bathroom, small towels, bedrooms quite difficult to heat, front door left open one day after cleaning, no oven glove.",0.08727272727272727,383,0
4,Great spot for a trip to Barcelona. It was in a good location to walk/get around,0.75,80,0
5,We had a lovely stay. Having the metro at the doorstep was really helpful for whenever we didn’t fancy walking and the surrounding restaurants and bars were super friendly and good value for money.,0.4216666666666667,197,0
2,"The place is very nice and everything is announced in advertising, it is very well located.",0.49,91,1
2,Luis is an excellent host. He was always attentive to doubts and was clear in everything. The accommodation is perfectly located and is very comfortable to work from there. I recommend it!,0.63,188,1
4,A pleasant place to stay near to central,0.2777777777777778,40,0
2,Parfait,0.0,7,1
5,"We had a great stay at Casa Cosi. The apartment looked better than the pictures, everything was spottless, and the host was super fast and responsive. Wonderful neighborhood, everything was within walking distance. Also, super restaurants near by! We would stay here again!",0.47470238095238093,273,0
5,"Great place, amazing balcony with view to segrada familia, very comfortable location. Would recomend!",0.6833333333333335,101,0
5,"The place is at a great location, perfect for our stay as a couple. Yanina was very kind and accommodating. 5 stars!",0.9250000000000002,116,0
2,"Modern and well decorated apartment, ideally located 2 steps from the Sagrada. Warm and pleasant welcome. a lot of noise because the apartment is located on an animated artery. very well equipped apartment. On the other hand, cleaning can be improved and the apartment better maintained.",0.4760416666666667,305,1
3,"Excellent experience. a clean, orderly, spacious and well equipped apartment. Very friendly and helpful receptionist that provided excellent advice for both movements and restaurants. We will gladly return.",0.6708333333333334,224,0
2,"The room was very clean as shown in the photo and was comfortable to use. After getting on the elevator, you have to go up and down a little on the stairs, but other than that, it's a very nice facility. The staff was also very friendly.",0.2394444444444445,242,1
2,"The location is a 5 -minute walk from Sagrada Familia, but it takes more than 40 minutes of walking away from the remaining major tourist destinations. The accommodation was clean and satisfactory overall. All guests may have difficulty entering the accommodation in a new environment.",0.21310606060606058,297,1
4,"Very nice apartment, tastefully decorated, Edwin is super nice and very helpful. We felt very comfortable. The location is great to the beach, there are many bars and restaurants in front of the door.",0.5333333333333333,206,0
5,"We stayed in Gilles' apartment with a family of 4. The three separate bedrooms were ideal for our family. The apartment is modern and very clean and one of the best apartments we stayed in in this area. The location is perfect, right on the Rambla del Poblenou. Bedlinnen and towels are provided and of good quality. Gilles is a very nice host, he is very clear and fast in communication and hospitable. We would definitely come back to this apartment, and recommend it to everyone. The apartment, host and location are all worth 5 stars!",0.46518315018315026,539,0
5,My husband and I stayed for 3 nights at Gilles’ place and it was perfect . The apartment is exactly as described with all the necessary amenities. The location is very central and on a pedestrian street which was great. Gilles was very helpful and communicated proactively. Highly recommend !!!! Thank you!,0.3911830357142857,306,0
5,The house is beautiful and Gilles was very responsive and accommodating with anything we needed. The home is very well stocked with everything you need. We really enjoyed our stay in his home!,0.46875,192,0
0,"The apartment is very nice and well maintained. It is nicely located in the Poblenou district and has opened up all the ways to use the diverse offers in the district. 500 meters to the sea, on a beautiful bathing beach.",0.5825,220,1
5,"Amazing apartment, our family had a great time staying here. Everything was perfect. Also location is one of the best in town. 5-15 minutes walk to all sightseeing. Also if you like shopping, one block away is a Luxury boutiques. And I want to suggest everyone who will stay here to have a breakfast in Zenith cafe, never tried such tasty food in Europe. Thank you again, definitely our next stay in Barcelona will be in your apartment.",0.48571428571428577,436,0
2,"Very clean apartment! Nothing extra, no clutter! Everything is in the photo! At first, we were a little puzzled, because it was a bedroom and at first glance it seemed dangerous ... But after communicating with the police, we were told that it was a completely quiet area and we have nothing to worry, and then there was no problem in the residence process, although we often returned late at night! The owners are very polite and quickly answer, only the best impressions of communicating with them !!!!",0.12222222222222223,516,1
2,Complies with the description Very well located near the metro Quiet Very good stay,0.3025,101,1
4,"The apartment had almost all the amenities one would need and was close to the main tourist street of Las Ramblas. The description described in the nocarz write-up is accurate and should be read closely. The neighborhood is undergoing gentrification and, while a bit gritty, was not an issue for us. I agree with the description written by Judy in February 2023. This is a place for people who are accustomed to traveling and want a good but not luxurious/expensive place to stay.",0.31666666666666665,480,0
5,The place was so cute and really amazing. The apartment was clean and comfortable and was all set up for us.,0.4666666666666667,108,0
5,"We had a great stay! The nocarz was as described, neat and had everything you need. The location is excellent, close to the metro and in the city centre. Would recommend for anyone who wants to explore Barcelona.",0.6666666666666666,221,0
3,"This is a building in its entirety for Nocarz accommodation has a counseling that is of great support for any doubt The location is excellent, the department is very well set and is equipped with everything necessary. There are many places near to buy food and places to eat. The excellent zone The only thing is that the bedding in the main room had a smell like very penetrating burnt coal and the washing machine is too old: it does not wash well and the cycle is very takes long the very attentive and arranged host. Ideal for 5 people",0.37577777777777777,563,0
0,"Good location but not in the ""beautiful"" part of Barcelona but rather about tourist. The apartment was tiptop.",0.7749999999999999,110,1
5,"Great host, communicative and very helpful. Easy check in and as described. great location for the marathon.",0.5583333333333333,108,0
1,"Thank you very much, I felt at home! I would certainly repeat :)",0.34642857142857136,64,1
5,"Mari keeps a clean home and her space is comfortable. I appreciate a bright and open bathroom space, and the bedroom has a window, fan, and AC—options to cool. The room is very small, ideal for one person. I love her location, away from the bustling tourism. You can get a feel for something more local and easygoing. Still in short walking distance to a good food scene and lots of fruit markets, artisan shops, etc.",0.34097222222222223,417,0
2,Very good location and clean room,0.6383333333333333,33,1
4,"It was good place in itself, but very far from prime centre locations.Not very much to do around as a tourist. Host was good.Place in itself is good.",0.44749999999999995,149,0
2,Complete accommodation except the house is a little cold,-0.22916666666666666,56,1
1,"Tawny thanks for allowing us to live this spectacular, comfortable experience, close to the beach, of restaurants, bars, we would return without a doubt. Thank you",0.3340909090909091,169,1
5,"Casa Gracia Apartments responds promptly with very useful information. Loved the reception helpfulness! The location is perfect with eateries, pharmacy, train and bus network all within walking distance! The apartment was comfortable, clean and cosy. When I’m back in Barcelona, I’ll be staying here again!",0.5052777777777778,306,0
5,Great stay for remote working. V great location with attentive staff,0.475,68,0
5,This place is at one of the best spots in Barcelona. The host is amazing! I totally recommend staying here,0.5833333333333334,106,0
5,You will get good bang for your buck considering the area these apartments are in. It’s really a great place to stay,0.75,120,0
1,"Cleanliness and facilities were good. Instead, we had surrounded a kind of terrace of walls, so we had to look at a wall. Other guests from above have thrown their cigarette butts on our terrace. We would have booked this apartment. The roof terrace was unfortunately not accessible.",0.19749999999999995,295,1
3,"Excellent location, spacious house and services such as supermarket and tobacconists under the house. Customer service available and quick to respond. Roof Top comfortable. The swimming pool not much.",0.3619047619047619,200,0
5,The place is well situated to get around the acomodaciones are perfect the hosts was great love the place,0.7666666666666666,105,0
2,All as agreed. Highly recommended,0.16,33,1
4,I enjoyed my stay a lot the environment was very quiet.,0.25,55,0
2,"Very good location. Living room, dining room, the kitchen very good. Department is on the ground floor, it has a garden. The rooms boys with interior windows of the dining room. Good option for a person. Department has two baths clean. I can recommend widely.",0.5573333333333332,265,1
5,"Excellent location close to the CCIB, friendly and flexible host",0.6875,64,0
2,"All good, I would only add a/c or fan in the rooms",0.35,56,1
5,"The space was nice when there were no other guests! But it might be a bit small when all 3 rooms are full of other guests. Otherwise, the AC and wifi was great, and the location is second to none. It’s a great spot and the most central to everything “Gothic” and historic. Tanya and Robert were most kind and understanding. I think the price was a bit too high for a shared apartment. Solo it’s a good deal, so hope you get lucky!",0.32061197916666667,445,0
4,I stayed 5 nights and the truth that gave us a different room than the images! It was super small. Then we saw a cockroach in the bathroom. Ok was the truth,0.14583333333333331,156,0
3,"Very responsive, flexible host on departure and arrival times Thank you!",0.25,78,0
0,"The check-in was easy and we were warmly welcomed by Xiaoli. The room with your own bathroom is perfect to explore the city for a few days. There is air conditioning and a small refrigerator. In addition, the apartment is only a few minutes on foot from the train station and is otherwise well connected to public transport. I can definitely recommend the apartment :)",0.22575757575757577,380,1
3,"Perfect, do I recommend it?",1.0,27,0
5,"We really enjoyed our stay at Zhi’s place! For being located in a busy area, the neighborhood itself was very quiet and we were able to walk anywhere we wanted to go. Zhi was quick to respond and very helpful, We would recommend it to anyone going to Barcelona!",0.3013888888888889,261,0
5,Cozy room with a convenient location. Friendly host with two lovely dogs. Bread for breakfast was a nice touch.,0.31875,111,0
5,This is a wonderful family place to stay and do everything in Barcelona. Our hosts were super helpful. There are 3 markets nearby for anything you need. Sunset gl of wine was the perfect repose between sightseeing and dinner. Highly recommend!,0.6333333333333333,243,0
5,"“Entire family was very satisfied with our stay at the accommodation in Barcelona. The apartment was clean and fresh when we arrived, with clean sheets and towels. Check-in was smooth with an app we downloaded, which we used to open/lock the door throughout the trip. The very nice terraces allowed us to sunbathe, relax, and we even had dinner on the southern terrace which has a good dining table. There is nice and cozy lighting when it gets dark. I would say everything was satisfactory; the only minor suggestion would be to provide dish soap and a dish brush upon arrival to avoid having to search for them in a store immediately, perhaps also a small broom. Finally, we would highly recommend this central accommodation with proximity to shops and a short taxi ride to beautiful beaches to anyone visiting Barcelona.”",0.2596296296296296,832,0
4,We had a great stay with Susana. The accommodation met our expectations and we loved the terrace! The accommodation is super atypical and we really liked it. Yes it is a bit old but that's what makes its charm. It is also very well placed to move easily in Barcelona. We recommend this accommodation 100%,0.41770833333333335,316,0
4,good location and nice apartment. didn't know about the late fee of 30€ and the bathroom was smaller than expected but was a nice place to stay for the weekend.,0.24999999999999997,165,0
2,"Good location, wide and comfortable.",0.3333333333333333,36,1
4,The house was clean and had everything. We were 8 and the space was right for everyone. The host was very nice and available in any situation,0.4580952380952381,141,0
5,"Place is very clean. Hosts are super amazing, accommodative and very supportive. Location is prime. Easy transport and at a walking distance from many attractions. Shared washroom has very small space, but is very clean.",0.39312499999999995,220,0
5,"Alecs and Carola were incredibly kind, hospitable and acommodating, we had an amazing experience with them and hope we have the chance of staying over again in the near future. Everything was perfectly arranged and prepared for us when we arrived including fresh towels and linens. We had a very good time chatting to them and the night life in the surrounding neighborhood is amazing. So for sure I’d recommend them and their humble and beautiful accomodation for anyone looking for lovely hosts and a good time in the city center!",0.45249999999999996,532,0
0,"The accommodation was easy to reach from the port. In advance, Alecs and Carola wrote very friendly. You also added pictures, which made it easier to find accommodation. When we arrived, Alecs received us friendly and explained everything. The room was displayed as in the pictures and very clean. The bathroom was a bit small in pairs, but very nice. We also shared the bathroom with other guests. However, Alecs cleaned it every day. Alecs even recommended a travel route and the best restaurants in the nutrient area. The location was directly in the city, in a poorer neighborhood, but through camera monitoring and key regulation you felt comfortable and safe. On foot you have reached the famous shopping mile, many sights. The beach was also on foot and 15 minutes by car within an hour. Overall, we were very convinced of the accommodation and recommend it to everyone!",0.33921875,931,1
4,"Despite the nocarz itself being pleasant, our experience was significantly marred by the lack of access to the advertised terrace due to disruptive construction work that occurred without warning. Despite multiple attempts to reach out regarding these issues, our concerns were met with automated responses, showcasing a disappointing level of responsiveness and care from the hosts. The constant disturbance from the construction disrupted our sleep every morning and detracted from our overall enjoyment of the stay.",0.054761904761904776,518,0
2,"A very nice, clean and safe place. The staff was always very friendly.",0.5335416666666667,76,1
2,"Very comfortable and the location of 10, super recommended!",0.4683333333333333,59,1
4,Everything was perfect,1.0,22,0
4,"It's a very cozy apartment! Also it's a short walk over to the Gothic District, Nightlife, and beach, so the location is absolutely perfect.",0.225,140,0
3,Was all arranged top,0.5,20,0
2,"The walls were so thin that the speech was heard. The bedroom is slightly dark and damp, the window for the inner shaft.",-0.18333333333333335,120,1
2,"When I arrived I had not yet received the key on my mobile phone, no socket for TV, problem of water air conditioning water air conditioning. clean apartment, well located in a quiet area",0.12222222222222223,193,1
4,"All was good, owner is very friendly. It was nice stay.",0.5,59,0
3,i like this place,0.0,17,0
2,"Basic, but good place for short-notice long stay. Cleaning service was great. Communication was not good. I was given limited information on how to checkout. After checkout the owner opened a claim for an item of damaged furniture (I'm disputing the claim).",0.17142857142857146,257,1
2,"We had a very good stay in this apartment. Clean accommodation, consistent with the photos. Close to buses, metros and shops. Relatively calm at night for an apartment in town. To recommend.",0.45666666666666667,190,1
2,Good stay in a quiet and well served location. Metro stop a stone's throw. Overall an excellent stay,0.425,106,1
2,"The apartment is very good. It is functional and spacious. The very quiet area, little noise at night. Very good details such as the cleaning kit that they leave in the kitchen, with the basic things but that prevents them from having to buy them (ballet, scourer, dishwasher pills, fairy, etc.) maybe you have to replenish some makeup in the kitchen, especially covered. But come on, in general, comfortable and clean apartment, well located and quiet.",0.22265151515151516,453,1
2,"It can be seen that accommodation has already had something behind, everything worked in the apartment. For 4 people, accommodation is sufficient, beds comfortable. In one closet there was a lacked rod for hanging straps, there was no light in the hallway in front of the apartment, and there are only two hooks to hang towels in the bathroom, the bath towels cannot be hung anywhere. For three nights it was fine, but during a longer stay we would appreciate at least the space in the bathroom place towels.",-0.013888888888888886,508,1
4,"The apartment is in good shape, the furniture is nice and we did have a good stay, the location is convenient and you got everything you need, not the best in terms of the vibe. The nocarz feels more like a hotel apartment, there were some essentials missing like simple salt and pepper, there were no breakfast bowls, only one dishwasher soap, it didn't feel like we were living in someone's home, there were a lot of rules and extra fees that made the check in experience quite stressful in terms of making sure not to be ""fined"", of course everything was communicated quite clearly. In general it was a nice apartment and the communication with the person who was managing the apartment was good but the general feeling was very commercial.",0.3466666666666666,751,0
5,"Cute room, simple tasty breakfast with good products, only drank two, but there was free coffee for the whole stay!",0.30833333333333335,115,0
5,"It was OK! The breakfast was so great, we could choose from a huge variety of dishes. The bed was comfortable, the room was relatively clean. Bathroom was not extraordinary clean, but it was acceptable. My huge concern, problem was the lack of the soundproofing. We can basically hear all of the water/wastewater pipes inside the wall, as well as the neighbors. Therefore the overall sleeping experience was just OK again. The staffs were very helpful and friendly with us and with the other guests as well.",0.3185897435897437,517,0
4,Cozy in a historic building. Very special. It was very clean and the breakfast buffet was really super! I would go back again!,0.19293650793650796,132,0
5,"Great location, worth the money and lovely environment",0.5333333333333333,56,0
2,"An excellent location, a wonderful staff, a wonderful breakfast, a beautiful historical building of the 19th century, I liked everything, except that the room was very cold (slippers are not turned on) and there was no shampoo in the room, but they were provided at the request (perhaps they forgot to leave it during cleaning). We recommend this hostel.",0.5242857142857142,354,1
5,"We had a great stay! Lorenzo was very responsive, and someone was there to check us in. The facilities were all very nice, I’d compare it to a nice hotel. Rooms were small, but fine for 2 people. I would definitely recommend Hostal Girona!",0.3923809523809524,239,0
3,Divine! Lorenzo! :),0.0,25,0
2,"Housing very well located, clean. The quality breakfast. Small downside for noise if you have light sleep. But it's inherent in housing",0.17916666666666667,141,1
3,everything went well,0.0,20,0
5,"This was a wonderful nocarz experience. I felt very at home for a month stay and it was a great place to remote work as I was able to have a separate room with desk. Jone was very accommodating, friendly and easy to live with. The place is clean, cosy, modern and very safe. The location is perfect, an easy walk to most areas and tonnes of great coffee shops near by. I would highly recommend this nocarz. Little Freddie the cat is also super cute.",0.4000252525252525,449,0
2,"We have been very comfortable, the location is perfect and the homemade have been very attentive, always contributing plans to make, places to visit and good places to eat. Highly recommended, I would repeat without hesitation.",0.5800000000000001,227,1
1,"The accommodation is not related to what is paid. The hot water supply design is not correct. It is not enough for 10 users. The thermos runs out quickly despite making very short showers. You have to take turns or wait for what affects the times to dispose to leave. There are rooms that do not have heating and do not provide blankets to improve the night coat. Another problem is noise on the nights of the upper floor. Apparently it is someone who works or lives at night so it travels all night, affecting all that noise in the rooms of the apartment. The response from Stay U-Nique is that it cannot do anything because it is an independent resident and also the noise alarm systems that the company has are not surpassed in norm and that is understood but fails to solve the background problem for a good sleep. Due to all of the above, we had to look for another place and Stay Unique charged us 1 daily rate far superior to what was agreed",0.11770833333333333,948,1
0,"It was a good stay. The support from the staff was friendly and helpful at all times. The kitchen was not so well equipped. The bathroom require a renewal, mold in the shower.",0.5375,181,1
1,"The reception in the apartment was great and everything was explained well. If you are in Barcelona and only need a room to sleep (and you are otherwise on the road all day), it is great because the apartment is in a very central location.",0.4,239,1
5,"we had a very comfortable stay, bed was very comfy. the fan at the end of the bed was fantastic, it made a big difference as the weather was hot. the place has some very cool cafes, brewery, restaurants very close by.",0.2892857142857143,218,0
4,Good location! Close to main street and metro stations. Comfortable room and amenities!,0.513888888888889,87,0
2,"Well located site, quiet. Bad smell from the bathroom, I made the claim and so far they have not given me an answer, or excuse.",-0.16249999999999998,127,1
5,"A very good place and nice host, it was a great stay, we will definitely come back one day",0.4619999999999999,90,0
3,Person very present and understanding. We had a counterattack with the flight and waited for us until our arrival (late night). Everything perfect,0.2333333333333333,158,0
2,Everything was perfect. I would go back to the same place,0.3333333333333333,57,1
3,Very good communicator prior to check in. Very accommodating. Had a little trouble communicating with aide at checking,0.1445,118,0
4,Great stay.,0.8,11,0
0,"Very nice apartment. Everything very clean. Kitchen well equipped. The two beds are actually not too wide, but as described. The apartment is located in a busy area. Small supermarkets, a bakery and even a pharmacy right next door. Restaurants in rough quantities. The only negative point are the two bars under or opposite the apartment. Surprisingly, the company only started at midnight, but actually until the morning. But easy to solve with earplugs. The host was always easy to reach and really tried.",0.14772486772486776,537,1
4,"Exemplary host, pristine conditions and perfect spot with access to parks and metro.",1.0,84,0
2,"Very pleasant welcome, warm and available hosts, an exceptional place with a breathtaking view of Barcelona!",0.7366666666666667,108,1
4,"We had an excellent stay in Barcelona, ​​Svitlana was very welcoming and responsive, the location of the accommodation was perfectly located and we slept there.",0.7333333333333334,160,0
2,"The best host and the best place! Ana is an exceptional person, we loved staying with her, we feel comfortable, as at home, the central place, sure, we have a great time, without a doubt if we ever return we will be with her again.",0.6333333333333332,231,1
5,"Everything was perfect. The apartment is clean and tidy! We appreciate Svitlana for water and fruits , coffee and very nice hospitality! Place close to metro and local cafes. Feel like home!Recommend to friends and family. We love Barcelona!",0.6194444444444445,245,0
2,Excellent location,1.0,18,1
4,Great place. Considerate host,0.8,29,0
5,This is a beautiful nocarz! Everything was as described and the hosts communicated often to ensure our stay was perfect. I highly recommend for your trip to Barcelona!,0.7333333333333334,167,0
2,"The accommodation was in front of Sagrada Familia, so the view of the window was amazingly beautiful. Four -person family was spacious and comfortable for five days, well heated, and washing. There are many restaurants and marts nearby, making it easy and good accommodation, and the host has always responded immediately and communicated well. The kitchen was well equipped, so we bought groceries at a nearby mart for three days of five days and made dinner. I want to stay again.",0.5766666666666668,482,1
5,Great location as home base to explore Barcelona. Relatively quiet at night compared to other central neighborhoods. Comfortable apartment and you can see the Sagrata Familia right in front from the balcony. Communicative and responsive host. Recommend.,0.08010204081632653,254,0
5,"The best location, reasonable price, the host was really friendly and helpful. If I come back I would come back here again Highly recommend",0.2891666666666666,144,0
2,Ana is a very friendly and helpful person. She always answers as soon as possible and of course always has an open ear for any types of questions. A very nice stay. We would love to come back !!!!,0.29458333333333336,196,1
2,Apartment very well located in a living and pleasant pedestrian street. Ana is very reactive. I recommend this accommodation,0.37777777777777777,124,1
5,"Very good the apartment, broad, bright very well located, all cute",0.4744999999999999,70,0
2,"The apartment is incredible, I recommend it 100 %",0.9,49,1
2,Simply amazing.,0.6000000000000001,15,1
5,The whole team was really nice and were always available for anything we needed at all times. The photos and description matched and the place was really comfortable and d clean. Great location. Overall great experience!,0.4708333333333333,220,0
5,"Excellent excellent location, clean inside. Our family truly enjoyed the experience and will return again.",0.7166666666666667,106,0
4,Great place to stay in Barcelona. The view is spectacular!,0.775,58,0
2,"Clean and well equipped apartment that corresponds to the description, well connected position with the means, available and reactive host. Recommended!",0.43333333333333335,158,1
2,Housing very well placed clean and very pretty Impeccable bathroom also very pretty but very tedious entry with a lot of steps,0.21944444444444441,144,1
5,"The place is clean & tidy, matched with the photos. The host is responsive to our enquery. The place is convenient to many sightseeing attractions with walkable distance. Some good restaurants nearby.",0.5416666666666667,200,0
5,Beautiful clean sheets and comfortable beds. Apartment is tastefully decorated and uncluttered. Toilet was very clean and kitchen was well equipped. Place is near the metro and within walking distance to good cafes and coffee.,0.40857142857142864,226,0
4,Good place cozy & easy,0.3111111111111111,22,0
5,"Rebecca was very communative and very helpful. Flat was clean and had everything we needed. Good location, with a lovely bakery opposite. Really good value for money.",0.3302083333333333,166,0
5,"The accomodation is near a metro / train station and walk distance to Sagrada Familia. Nice room, clean bathroom, fully equipped kitchen... everything to our satisfaction. Mark reacted quickly to my messages and was always helpful, I am only sorry we didn't meat in person. Mark's mother living in the flat was really nice and kind, she doesn't speak English but she did everything to be able to communicate with us and help as whenever we needed. I fully recommend staying at this place. Šárka",0.23409090909090907,494,0
2,.,0.0,1,1
4,"Jaume’s place is just perfect. The apartment is very nice, extremely quiet and close to a metro station that will bring wherever you want. Thank you Jaume, you really made our stay!",0.5075000000000001,185,0
5,This nocarz was clean and very comfortable. It had everything we needed for our stay. We enjoyed staying in this quieter part of town with easy access to the main sites. The host was very accommodating and friendly.,0.365952380952381,215,0
4,"The location is great! :) It is in the city centre, and there are a lot of cafes and restaurants around. A lot of public transport is situated closely, and you can easily reach any part of Barcelona. The apartment was really clean and cosy. The host was very helpful and provided us with all the information we needed. The price is a bit high just for a single room in an apartment with a shared kitchen and bathroom, but the location and the quality cost the discomfort. I recommend this place.",0.32357142857142857,500,0
