listing_id,id,date,reviewer_id,comments,numerical_review
49375703,665711854352893607,2022-07-07,78023579,Awesome location and clean. We loved our stay!,5
48390552,1049848706165602891,2023-12-19,15193845,"Looks like pictures, nice place to stay! Wish checkin was a less extensive and invasive process, though. And it would have been nice to have a little more storage, since it’s such a small room — places to put away suitcases and hang long dresses would have been very welcome.",5
49749729,525124316610307337,2021-12-25,212587036,Situé dans un très bon endroit très propre et l’accueil était très chaleureux.<br/>Je le recommande,2
49749729,1209993174785753930,2024-07-27,442510517,Ostello con un numero limitato di camere. Questo lo rende sempre accogliente e pulito. Consigliatissimo,2
49510552,1303530888796571992,2024-12-03,5637009,The apartment is nice and located close to the metro. It’s a quiet area but all amenities are within a few minutes walk.,3
50063836,922276923318820655,2023-06-26,298333109,"Logement tres correct pour le prix, propre et bien fourni. Petite cour interieure tres agreable pour le petit dejeuner ou pour finir la journée tranquilement. Chambre fonctionnelle avec rangements, ventilateur au plafond tres efficace, nous n'avons pas eu chaud malgré l'absence de clim. Seule petite remarque: les fenetres donnent sur l'intérieur du batiment donc pas de lumiere naturelle.",2
50063836,1152763530707320125,2024-05-09,362133233,Ella is very responsive and communicate check in details well. Would recommend,4
50064483,511347873396346751,2021-12-06,318708653,good location and an easy way of checking in and friendly receptionist.,5
50064483,521492364700057446,2021-12-20,436233419,Esta muy bien,2
50064483,1028206362678183589,2023-11-19,475238390,"Cozy and pretty hostel, the room looks like the pictures. Enough bathrooms that you didn’t have to wait for your turn. Terrasse was really pretty and had a nice vibe for morning coffee and reading. The walls and doors are although quite thin, so you could hear your people in other rooms pretty clearly.",5
50064483,1355773502428517407,2025-02-13,673397797,lovely place,4
50320452,546917714304066482,2022-01-24,431146786,Great,4
50320452,610683095090170982,2022-04-22,271707641,"Die kleine, aber feine Wohnung liegt etwas außerhalb vom Zentrum von Barcelona entfernt. Es ist jedoch alles sehr bequem mit der Metro bzw. mit dem Bus zu erreichen. Die Kommunikation zur Gastgeberin war stets perfekt.",0
50320452,831753227072513057,2023-02-21,91417164,Hôte a recommander. Aucun soucis. Parfait,2
50320452,1033247422273690524,2023-11-26,127972330,"I totally recommend Alexander’s place! It is a very nice flat, well equipped, clean and cozy. It’s not very close to the city center but close to metro station.",4
50124259,712062517823254836,2022-09-09,185298747,"Booked this place as a retirement gift for my parents. Great location, ideal for sightseeing!<br/>Exactly what i needed.",5
50124259,879486608107601356,2023-04-28,172920938,Marc was super responsive and was extremely flexible with an earlier check in. Any time we had to message Marc he responded super quickly. Thanks Marc,5
50130403,471520132013905113,2021-10-12,35971046,"Gran atención y respuesta inmediata, nuestros pequeños inconvenientes iniciales fueron atendidos con prontitud y amabilidad. El apartamento muy agradable y excelentemente ubicado para conocer los puntos mas importantes de interés en la ciudad",2
51186998,1146253506141362742,2024-04-30,432519236,Lovely decor and super friendly service! Location was perfect; it was 15 min walk to most restaurants and 4 minutes away from the nearest metro station. Highly recommend to anyone visiting Barcelona.,5
51186998,1260019403576635429,2024-10-04,364961750,"Ficamos encantados com o quarto, além de bem novo e reformado estava super limpo e cheiroso. Vale lembrar que o prédio tem elevador o que facilita muito. E o principal, a localização é ótima sendo perto de todos os pontos turísticos famosos",4
50281652,1152831285350807925,2024-05-09,89012443,Lovely apartment in a great part of Gracia. Easy access. Fully stocked with cooking equipment in the kitchen!,5
50281652,1285421951304605677,2024-11-08,67724050,"Appartement sympa et propre, quartier assez sympa bien que plutôt popu. Nous avons regretté et n'avions pas compris que nous passions par une agence, donc un chek in à faire avant d'arriver avec pas mal de données à entrer ce que l'on ne fait pas d'habitude, et moins de souplesse. Nous avons perdu une heure en arrivant, l'appartement n'étant dispo qu'à 15h. Nous avions nos bagages dans la voiture que nous avons dû garer donc risque de vol, ce qui est assez fréquent à Barcelone. Et difficulté à entrer dans l'appartement : il fallait pousser la porte assez fort... nous avons dû appeler l'agence, qui a été réactive. Bref, un peu de stress. Mais bon séjour.",3
51441166,1291930723477411926,2024-11-17,252810639,"Apartamento nuevo, totalmente reformado. Ubicación ideal y muy bien comunicado en metro. Muchas gracias!",4
52432798,917252807208018305,2023-06-19,100038465,"Patricia was een supervriendelijke host, zeer behulpzaam, geïnteresseerd en spreekt goed Engels ( en Frans).<br/>Taxi’s bestellen online was zeer moeizaam deze dagen, Patricia belde voor ons.<br/>Het is een kleine kamer met n balkonnetje, keuken mocht gebruikt worden, fruit en thee voor ontbijt. nocarz zoals het oorspronkelijk bedoeld was!",2
52164494,1349993279815750054,2025-02-05,234958736,Espaço calmo e bem conectado com as atrações da cidade.,2
52545713,667957921190352095,2022-07-10,35878773,Excellent séjour ! Très bon accueil  et personnel à  l'écoute.Très jolie chambre avec un bon petit déjeuner.,4
52336536,1141937774973051809,2024-04-24,432002831,Merci pour tout séjour excellent dans un appartement très agréable,4
52358567,762924886471889233,2022-11-18,53394063,"Todo perfecto, super recomendable!",4
52627366,722956113429545303,2022-09-24,478794864,Muy bien,2
52627366,823749186989362330,2023-02-10,65082845,Muy buena estadía! Departamento muy confortable con todo lo que uno necesita para una estadía,2
52627366,839686704807932307,2023-03-04,502096451,A lovely clean apartment and very conveniently located,4
52627366,878808822098472656,2023-04-27,74123940,"Check in was seamless and easy. The staff are very friendly and the apartment is amazing. Great location, super modern and homely. Had a great stay<br/>Jesus & the Aspasios were absolutely brilliant. Super helpful when needed with a slight issue accessing our apartment one night. Managed to get someone out to help me very quickly.",5
52627366,893362381807453721,2023-05-17,184712828,"Muy bien ubicada. <br/>Súper linda decoración, muy agradable de estar adentro. Espacioso y luminoso. Recibimos el departamento en óptimas condiciones.<br/>La parte de la pileta también es muy linda. Es como un oasis de naturaleza en pleno centro.<br/>El check in, apertura de puertas, es muy tecnológico. Puede ser medio difícil al principio, luego te acostumbras.<br/>Muchas gracias Jesús! La hemos pasado increíble!",2
52627366,962906337730937554,2023-08-21,3514,"Jesus’s place serves our family of four well. We have 2 boys ages 3 and 6 and they had enough room to play and spread apart. The only thing that would have been a bonus is a small step stool but again that’s just because we had two small children. The pool was great, laundry with washer and dryer and air conditioning was crucial in the 90 degree heat.",5
52139591,1097773439782837739,2024-02-23,9925141,Centralissimo ma perfettamente insonorizzato.,2
53469118,548308177771405335,2022-01-26,354831205,"Genial, muy acogedora, comedor excepcional, mal porque nos hicieron pagar 4 euros por noseque del turista pero a cambio habia había te y cafe con leche natural gratis y cuanto quieras, un 10/10",4
53469118,714345756537025845,2022-09-12,410174002,"Perfect stay, the front desk staff was super nice and welcoming. Close to the train station which made it really easy for me to get around. Couldn’t of asked for a better accommodation for my first time in Barcelona!",5
53469118,784613190805254004,2022-12-18,357848050,"Hotel centrale, vicinissimo alla metro. Quartiere ben illuminato. Personale gentile",2
53469118,1212986315020920821,2024-07-31,119406184,Had a great stay at Chic and Basic,4
53469118,1362330426818268838,2025-02-22,530952399,Bon hôtel dans l’ensemble il etait bien situé et le personnel etait reactif. Concernant les chambres elle etait mal isolé et beaucoup de dégradation au niveau de la salle de bain,2
53947422,1215877518915103033,2024-08-04,54360775,"My wife and I had a wonderful stay for 9 nights in the lovely suite. The location is perfect and a short walk to several metro spots where Barcelona and the surrounding area are easily accessible. Staff were incredibly responsive, friendly and knowledgable with many suggestions as well as tips. I would highly reccommend for other travellers and would happily stay there again.",5
53236289,667128609672977552,2022-07-09,55999895,"The location of this apartment was great and the apartment itself super comfortable.<br/>Communication with the hosts was excellent.<br/>Bedrooms face quiet side, which is great.<br/>Definitely recommend this place for a visit to Barcelona!",5
53236289,799083690219714208,2023-01-07,123413744,"Excellent stay! If you travel to Barcelona I highly recommend staying here. Excellent location near Ramblas, beautiful and clean apartment. The host Edward excellent and very nice , always responsive and gave a lot of recommendations of great restaurants. I will definitely stay here again :)",5
53236289,819451110481790630,2023-02-04,9828819,"Pros: very well located, spacious, baby friendly, lift, two bedrooms with lots of storage, responsive hosts, spacious, baby friendly, daily cleaning included, very good shower pressure and temperature, comfy beds and no noise at all.<br/>Cons: small (and a bit old) bathroom, small towels, bedrooms quite difficult to heat, front door left open one day after cleaning, no oven glove.",4
53236289,866482868635306101,2023-04-10,87630347,Great spot for a trip to Barcelona. It was in a good location to walk/get around,4
53236289,869441672758715093,2023-04-14,166039105,We had a lovely stay. Having the metro at the doorstep was really helpful for whenever we didn’t fancy walking and the surrounding restaurants and bars were super friendly and good value for money.,5
54156818,910678417210268257,2023-06-10,516815216,"Muy lindo el lugar y todo cómo se anuncio en la publicidad, esta muy bien ubicado.",2
551351199711920138,903516307482685597,2023-05-31,112415005,Luis es un excelente anfitrión. Estuvo siempre atento a las dudas y fue claro en todo. El alojamiento está perfectamente ubicado y es muy cómodo para trabajar desde allí. Lo recomiendo!,2
53302753,1366590256980805187,2025-02-28,122337806,A pleasant place to stay near to central,4
553353097003134605,793278490656969070,2022-12-30,457063072,Parfait,2
53347472,1097679317601250784,2024-02-23,454384133,"We had a great stay at Casa Cosi. The apartment looked better than the pictures, everything was spottless, and the host was super fast and responsive. Wonderful neighborhood, everything was within walking distance. Also, super restaurants near by! We would stay here again!",5
53376234,775962573705170585,2022-12-06,404508906,"Great place, amazing balcony with view to segrada familia, very comfortable location. Would recomend!",5
553365500546586124,817305175594240053,2023-02-01,479101413,"The place is at a great location, perfect for our stay as a couple. Yanina was very kind and accommodating. 5 stars!",5
557840931146065420,697637504488905566,2022-08-20,5104626,"Appartement moderne et bien décoré, idéalement situé à 2 pas de la Sagrada. Accueil chaleureux et agréable. <br/>Pas mal de bruit car l’appartement est situé sur une artère animée. <br/>Appartement très bien équipé. <br/>En revanche le nettoyage peu être amélioré et l’appartement mieux entretenu.",2
557840931146065420,820184819154989392,2023-02-05,428349823,"Ottima esperienza.<br/>Un appartamento pulito, ordinato, spazioso e ben attrezzato.<br/>Receptionist molto cordiale e disponibile che ha fornito ottimi consigli sia per gli spostamenti che per i ristoranti.<br/>Ritorneremo volentieri.",3
557840931146065420,1118725065392861002,2024-03-23,192046361,部屋は写真のとおりとてもきれいで、過ごしやすかったです。<br/>エレベーターに乗った後に、階段で少しだけ上下しないといけないのですが、それ以外はとても素晴らしい施設です。スタッフの対応もよかったです。,2
557840931146065420,1300729596117183698,2024-11-29,657723890,위치는 사그라다 파밀리아와 도보 5분 거리로 매우 가까우나 나머지 주요 관광지와는 도보 40분 이상 소요 됩니다.<br/>숙소는 청결하며 전반적으로 만족스러웠습니다.<br/>특히 넉넉한 수건이 있어 좋았습니다.<br/>아쉬운점은 체크인 할때 사소한 어려움이 있었으나 응답이 늦어 도움을 받지 못했습니다.<br/>모든 투숙객은 새로운 환경에서 숙소에 들어오는데 어려움을 겪을수 있습니다.<br/>호스트는체크인이 원활하게 이루어졌는지 좀더 신경을 써야합니다.,2
602465982075695391,674411886200497792,2022-07-19,132832944,"sehr schöne Wohnung, geschmackvoll eingerichtet, Edwin ist supernett und sehr hilfsbereit. wir haben uns sehr wohl gefühlt. <br/>die Lage ist super zum Strand, vor der Tür gibt es viele Bars und Restaurants.",4
602465982075695391,884665596208379235,2023-05-05,19082575,"We stayed in Gilles' apartment with a family of 4. The three separate bedrooms were ideal for our family. The apartment is modern and very clean and one of the best apartments we stayed in in this area. The location is perfect, right on the Rambla del Poblenou. Bedlinnen and towels are provided and of good quality. Gilles is a very nice host, he is very clear and fast in communication and hospitable. We would definitely come back to this apartment, and recommend it to everyone.  The apartment, host and location are all worth 5 stars!",5
602465982075695391,918670425060716372,2023-06-21,19189050,My husband and I stayed for 3 nights at Gilles’ place and it was perfect . The apartment is exactly as described with all the necessary amenities. The location is very central and on a pedestrian street which was great. Gilles was very helpful and communicated proactively. Highly recommend !!!! Thank you!,5
602465982075695391,1140409737058366409,2024-04-22,169743149,The house is beautiful and Gilles was very responsive and accommodating with anything we needed. The home is very well stocked with everything you need. We really enjoyed our stay in his home!,5
602465982075695391,1247773623457075688,2024-09-17,6966887,"Die Wohnung ist sehr schön und gut gepflegt. Sie liegt schön im Viertel Poblenou und hat alle Möglichkeiten eröffnet, die vielfältigen Angebote im Viertel zu nutzen. 500 Meter bis zum Meer, an einen schönen Badestrand.",0
603288020845523338,1221630485311904837,2024-08-12,488819155,"Amazing apartment, our family had a great time staying here. Everything was perfect. Also location is one of the best in town. 5-15 minutes walk to all sightseeing. Also if you like shopping, one block away is a Luxury boutiques. And I want to suggest everyone who will stay here to have a breakfast in Zenith cafe, never tried such tasty food in Europe. Thank you again, definitely our next stay in Barcelona will be in your apartment.",5
615753006314681257,939645869618748294,2023-07-20,464654031,"Дуже чиста квартира! Нічого зайвого, ніяких захаращень! Все як на фото! <br/>спочатку нас трохи спантеличив район, бо це спальні квартали і на перший погляд здалось, що можливо небезпечно... Але після спілкування з поліцією, нам сказали що це абсолютно спокійний район і нам нічого хвилюватись, та й потім в процесі проживання не було ніяких проблем,  хоч ми повертались часто пізно вночі! <br/>Господарі дуже ввічливі і швидко відповідають, тільки найкращі враження від спілкування з ними!!!!",2
644807604554643456,1299164764992820670,2024-11-27,94461198,Conforme à la description <br/>Très bien situé proche du métro <br/>Au calme <br/>Très bon séjour,2
620148689741474182,894774306084659730,2023-05-19,19197960,"The apartment had almost all the amenities one would need and was close to the main tourist street of Las Ramblas. The description described in the nocarz write-up is accurate and should be read closely. The neighborhood is undergoing gentrification and, while a bit gritty, was not an issue for us. I agree with the description written by Judy in February 2023. This is a place for people who are accustomed to traveling and want a good but not luxurious/expensive place to stay.",4
633845771112239944,911377884471885368,2023-06-11,345690361,The place was so cute and really amazing. The apartment was clean and comfortable and was all set up for us.,5
633845771112239944,1223146284985762579,2024-08-14,126957351,"We had a great stay!<br/>The nocarz was as described, neat and had everything you need. The location is excellent, close to the metro and in the city centre. <br/>Would recommend for anyone who wants to explore Barcelona.",5
633845771112239944,1229619626786793838,2024-08-23,526274849,"Se trata de un edificio en su totalidad destinado a alojamiento nocarz tiene una consejeria que es de gran apoyo para cualquier duda<br/>La ubicación es excelente, el departamento está muy bien ambientado y está equipado con todo lo necesario. Cerca hay muchos lugares para comprar víveres y lugares donde comer. <br/>La zona excelente <br/>Lo único es que la ropa de cama de la habitación principal tenía un olor como a carbón quemado muy penetrante y la lavadora es demasiado viejita: no lava bien y tarda mucho el ciclo<br/>El anfitrión muy atento y dispuesto. Ideal para 5 personas",3
620148689741474182,1357157715110379554,2025-02-15,657080985,Gute Lage aber nicht im „schönen“ Teil Barcelonas sondern eher um Touristischen. Die Wohnung war tiptop.,0
620835288540909675,1111546581386570059,2024-03-13,452811313,"Great host, communicative and very helpful. Easy check in and as described. great location for the marathon.",5
636655325451341783,927419682130712910,2023-07-03,97075767,"muchas gracias, me sentí como en casa! sin duda repetiría:)",1
636655325451341783,947619017763677919,2023-07-31,65406910,"Mari keeps a clean home and her space is comfortable. I appreciate a bright and open bathroom space, and the bedroom has a window, fan, and AC—options to cool. The room is very small, ideal for one person. I love her location, away from the bustling tourism. You can get a feel for something more local and easygoing. Still in short walking distance to a good food scene and lots of fruit markets, artisan shops, etc.",5
626620718656305911,862919212600196090,2023-04-05,488979126,位置非常好，房间很干净,2
638889726879581899,866539138986521517,2023-04-10,500853895,"It was good place in itself, but very far from prime centre locations.Not very much to do around as a tourist. Host was good.Place in itself is good.",4
654164495421642086,1350660157626219773,2025-02-06,80367117,집이 좀 추운 것 빼면 완벽한 숙소,2
654377952136333574,672283059632333876,2022-07-16,307583664,"Tawny gracias por permitirnos vivir esta experiencia tan espectacular, cómodo, cerca a la playa, de restaurantes, bares, regresaríamos sin duda alguna.<br/>Gracias",1
630911387418046308,717163760671421632,2022-09-16,19678732,"Casa Gracia Apartments responds promptly with very useful information. Loved the reception helpfulness! The location is perfect with eateries, pharmacy, train and bus network all within walking distance! The apartment was comfortable, clean and cosy. When I’m back in Barcelona, I’ll be staying here again!",5
630911387418046308,890421440534239286,2023-05-13,389341761,Great stay for remote working. V great location with attentive staff,5
630911387418046308,1192609065780092631,2024-07-03,378831495,This place is at one of the best spots in Barcelona. The host is amazing! I totally recommend staying here,5
630911387418046308,1259317928683257562,2024-10-03,202315135,You will get good bang for your buck considering the area these apartments are in.<br/>It’s really a great place to stay,5
640247356626623830,959216622249673465,2023-08-16,411050360,"Sauberkeit und Ausstattung waren gut.<br/>Leider hatten wir nicht den in der Anzeige versprochenen “street view” mir großen Fenstern. Stattdessen hatten wir eine Art Terrasse von Mauern umgeben, so mussten wir auf eine Wand gucken. Andere Gäste von oben haben ihre Zigarettenkippen auf unsere Terrasse geworfen.<br/>Dieses Apartment hätten wir never ever gebucht.<br/>Die Dachterrasse war leider auch nicht zugänglich.<br/>Insgesamt sehr schade und enttäuschend.",1
640247356626623830,1222363233449104238,2024-08-13,590008616,"Ottima posizione, casa spaziosa e servizi come supermercato e tabacchi sotto casa. customer service disponibile e rapido nel rispondere. Roof top comodo. La piscina non un granché.",3
672278246931298724,722320144851867796,2022-09-23,117835472,The place is well situated to get around the acomodaciones are perfect the hosts was great love the place,5
666604385807739208,1199196991851321931,2024-07-12,168363121,todo tal como estaba pactado. Muy recomendable,2
644543371847274388,1215901496234163096,2024-08-04,507041101,I enjoyed my stay a lot the environment was very quiet.,4
698455037502953541,1347097321868514881,2025-02-01,178889388,"Muy buena ubicación. Sala, comedor, la cocina muy buenos. Departamento está en la planta baja, tiene un jardín. Los cuartos chicos con ventanas interior de la sala comedor. Buena opción para una persona. Departamento tiene dos baños<br/>limpios. Puedo recomendar ampliamente.",2
668715981676405787,1284736904040925332,2024-11-07,2316716,"Excellent location close to the CCIB, friendly and flexible host",5
689117214648514891,919444712168271824,2023-06-22,333401514,"Todo bien, <br/>solo agregaría A/C o ventilador en las habitaciones",2
700745245403245680,946945612112119429,2023-07-30,517434376,"The space was nice when there were no other guests! But it might be a bit small when all 3 rooms are full of other guests. <br/>Otherwise, the AC and wifi was great, and the location is second to none. It’s a great spot and the most central to everything “Gothic” and historic. <br/>Tanya and Robert were most kind and understanding. <br/>I think the price was a bit too high for a shared apartment. Solo it’s a good deal, so hope you get lucky!",5
717043930070439520,1347004226719630931,2025-02-01,431412970,Me quedé 5 noches y la verdad que nos dieron una habitación diferente a la de las imágenes! Era super pequeña. Luego vimos una cucaracha en el baño. Estaba ok la verdad,4
694561959414163653,794813750391169283,2023-01-01,65797127,"hôte très réactive, flexible sur les horaires de départ et d'arrivée <br/>merci !",3
694561959414163653,954926536086285415,2023-08-10,417624761,Der Check- In war einfach und wir wurden herzlich von Xiaoli begrüßt. Das Zimmer mit eigenem Bad ist perfekt um für einige Tage die Stadt zu erkunden. Es gibt eine Klimaanlage und einen kleinen Kühlschrank. <br/>Außerdem liegt die Wohnung nur wenige Minuten zu Fuß vom Bahnhof entfernt und ist auch sonst gut an die öffentlichen Verkehrsmittel angebunden. <br/>Ich kann die Wohnung auf jeden Fall weiter empfehlen :),0
707869761447524966,764389872536805682,2022-11-20,35843435,"Perfecto, lo recomiendo?",3
707869761447524966,911458386543099138,2023-06-11,178440489,"We really enjoyed our stay at Zhi’s place! For being located in a busy area, the neighborhood itself was very quiet and we were able to walk anywhere we wanted to go. Zhi was quick to respond and very helpful, We would recommend it to anyone going to Barcelona!",5
694561959414163653,1128096313874679476,2024-04-05,558660336,Cozy room with a convenient location. Friendly host with two lovely dogs. Bread for breakfast was a nice touch.,5
725269320769460832,875163548032751867,2023-04-22,35190458,This is a wonderful family place to stay and do everything in Barcelona. Our hosts were super helpful. There are 3 markets nearby for anything you need. Sunset gl of wine was the perfect repose between sightseeing and dinner. Highly recommend!,5
725269320769460832,1204243199448501390,2024-07-19,440150345,"“Entire family was very satisfied with our stay at the accommodation in Barcelona. The apartment was clean and fresh when we arrived, with clean sheets and towels. Check-in was smooth with an app we downloaded, which we used to open/lock the door throughout the trip. The very nice terraces allowed us to sunbathe, relax, and we even had dinner on the southern terrace which has a good dining table. There is nice and cozy lighting when it gets dark.<br/>I would say everything was satisfactory; the only minor suggestion would be to provide dish soap and a dish brush upon arrival to avoid having to search for them in a store immediately, perhaps also a small broom.<br/>Finally, we would highly recommend this central accommodation with proximity to shops and a short taxi ride to beautiful beaches to anyone visiting Barcelona.”",5
713871806905623527,1133918023251536243,2024-04-13,110980108,Nous avons passé un excellent séjour chez Susana. Le logement correspondait à nos attentes et nous avons adoré la terrasse ! Le logement est hyper atypique et nous avons beaucoup aimé. Oui il est un peu viellot mais c'est ce qui fait son charme. <br/>Il est également très bien placé pour se déplacer facilement dans Barcelone. <br/>Nous recommandons ce logement à 100%,4
725914055445645040,1286939080793501983,2024-11-10,151790586,good location and nice apartment. <br/>didn't know about the late fee of 30€ and the bathroom was smaller than expected but was a nice place to stay for the weekend.,4
726490104136019461,883901541707215390,2023-05-04,428217335,"Buena ubicación, amplio y cómodo.",2
726490104136019461,1257207426680573810,2024-09-30,436177358,The house was clean and had everything. We were 8 and the space was right for everyone. The host was very nice and available in any situation,4
752955860567256288,862820041781800783,2023-04-05,84088514,"Place is very clean. Hosts are super amazing, accommodative and very supportive. Location is prime. Easy transport and at a walking distance from many attractions. Shared washroom has very small space, but is very clean.",5
752955860567256288,954220401212463825,2023-08-09,491783712,"Alecs and Carola were incredibly kind, hospitable and acommodating, we had an amazing experience with them and hope we have the chance of staying over again in the near future. Everything was perfectly arranged and prepared for us when we arrived including fresh towels and linens. We had a very good time chatting to them and the night life in the surrounding neighborhood is amazing. So for sure I’d recommend them and their humble and beautiful accomodation for anyone looking for lovely hosts and a good time in the city center!",5
752955860567256288,1246329339784014369,2024-09-15,594110955,"Die Unterkunft war gut zu Fuß vom Hafen zu erreichen. <br/>Im Vorfeld haben Alecs und Carola sehr freundlich geschrieben. Sie haben auch Bilder hinzugefügt, was das finden der Unterkunft erleichtert hat. <br/>Als wir angekommen sind, hat uns Alecs freundlich empfangen und alles erklärt. <br/>Das Zimmer war wie auf den Bildern angezeigt und sehr sauber. <br/>Das Bad war zu zweit etwas klein, trotzdem sehr schön. <br/>Wir haben auch das Bad mit anderen Gästen geteilt. Jedoch hat es Alecs täglich gereinigt. <br/>Alecs hat uns sogar eine Reiseroute sowie die besten Restaurants im nähren Umkreis empfohlen. <br/>Die Lage war direkt in der Stadt, in einem ärmeren Viertel, doch durch Kameraüberwachung und Schlüsselregelung hat man sich wohl und sicher gefühlt. <br/>Zu Fuß hat man die berühmte Einkaufsmeile, viele Sehenswürdigkeiten gut erreicht. Der Strand war innerhalb von einer Stunde zu Fuß und 15 min mit dem Auto auch top zu erreichen.<br/>Insgesamt waren wir sehr überzeugt von der Unterkunft und empfehlen sie jedem weiter!",0
756929757340439726,1153456908238263847,2024-05-10,80347274,"Despite the nocarz itself being pleasant, our experience was significantly marred by the lack of access to the advertised terrace due to disruptive construction work that occurred without warning. Despite multiple attempts to reach out regarding these issues, our concerns were met with automated responses, showcasing a disappointing level of responsiveness and care from the hosts. The constant disturbance from the construction disrupted our sleep every morning and detracted from our overall enjoyment of the stay.",4
771623495097346577,869356640327299091,2023-04-14,120406628,"Un lugar muy agradable, Limpio y seguro.<br/>El personal siempre fue muy amable.",2
747520266520379044,905677314127218736,2023-06-03,85231920,"Muy cómodo y la ubicación de 10, súper recomendable!",2
771646553152779673,823763271590600474,2023-02-10,499339377,Everything was perfect,4
777558084033442418,895542893314021647,2023-05-20,386000939,"It's a very cozy apartment! Also it's a short walk over to the Gothic District, Nightlife, and beach, so the location is absolutely perfect.",4
786751968142385086,1301361801998305302,2024-11-30,656666457,Was allemaal top geregeld,3
820783771709945492,1081089152503712150,2024-01-31,120513087,"Seinät niin ohuet että puhekin kuului läpi. Makuuhuone hieman pimeä ja kostea,  ikkuna sisäkuiluun.",2
838337004483768307,1233194905528779296,2024-08-28,551862873,"à mon arrivée je n'avais pas encore reçu la clef sur mon téléphone portable, pas de prise de courant pour la TV , problème de fuite d'eau de la climatisation du salon.<br/>Appartement propre , bien situé dans un quartier calme",2
831604568888993495,969440684180027028,2023-08-30,100884663,"All was good, owner is very friendly.<br/>It was nice stay.",4
842692205814831591,991159981333544898,2023-09-29,538064937,i like this place,3
852773631948511449,1023044993029899223,2023-11-12,392489579,"Basic, but good place for short-notice long stay. Cleaning service was great. Communication was not good. I was given limited information on how to checkout. After checkout the owner opened a claim for an item of damaged furniture (I'm disputing the claim).",2
853120162211750138,1107914313364179355,2024-03-08,98926133,"Nous avons passé un très bon séjour dans cet appartement. Logement propre, conforme aux photos. Proche des bus, métros et commerces. Relativement calme la nuit pour un appartement en ville. A recommander.",2
843969906340356764,1017241295138635190,2023-11-04,184033650,Buon soggiorno in posizione tranquilla e ben servita. Fermata della metro a due passi.<br/>Complessivamente un ottimo soggiorno,2
843969906340356764,1157103627659224295,2024-05-15,168954957,"El apartamento está muy bien. Es funcional y espacioso. La zona muy tranquila, poco ruido por las noches. Detalles muy buenos como el kit de limpieza que dejan en la cocina, con las cosas básicas pero q evita que las tengas que comprar (balleta, estropajo, unas pastillas de lavavajillas, fairy, etc) quizá hay q reponer algo de menaje en la cocina, especialmente cubiertos. Pero vamos, en general, apartamento cómodo y limpio, bien ubicado y tranquilo.",2
843969906340356764,1280383146067020667,2024-11-01,2876574,"Je vidět, že ubytování má už něco za sebou, v bytě vše fungovalo. Pro 4 osoby je ubytování dostatečné, postele pohodlné. V jedné skříni chyběla tyč na zavěšení ramínek, na chodbě před bytem nefungovalo světlo a v koupelně jsou jen dva háčky na pověšení ručníků, osušky se nedají pověsit nikam. Na tři noci to bylo v pohodě, ale při delším pobytu bychom ocenili minimálně prostor kap v koupelně umístit osušky.",2
836166931901863016,1362251861944339633,2025-02-22,55403226,"The apartment is in good shape, the furniture is nice and we did have a good stay, the location is convenient and you got everything you need, not the best in terms of the vibe.<br/>The nocarz feels more like a hotel apartment, there were some essentials missing like simple salt and pepper, there were no breakfast bowls, only one dishwasher soap, it didn't feel like we were living in someone's home, there were a lot of rules and extra fees that made the check in experience quite stressful in terms of making sure not to be ""fined"", of course everything was communicated quite clearly.<br/>In general it was a nice apartment and the communication with the person who was managing the apartment was good but the general feeling was very commercial.",4
862122500288513146,1073141464977717534,2024-01-20,44342938,"Cute room, simple tasty breakfast with good products, only drank two, but there was free coffee for the whole stay!",5
862122500288513146,1078121492832724539,2024-01-27,438189670,"It was OK! The breakfast was so great, we could choose from a huge variety of dishes. The bed was comfortable, the room was relatively clean. Bathroom was not extraordinary clean, but it was acceptable. <br/>My huge concern, problem was the lack of the soundproofing. We can basically hear all of the water/wastewater pipes inside the wall, as well as the neighbors. Therefore the overall sleeping experience was just OK again. <br/>The staffs were very helpful and friendly with us and with the other guests as well.",5
862122500288513146,1090475892632265792,2024-02-13,107050210,Gezellig in een historisch pand. Heel bijzonder. Het ie er heel schoon en het ontbijtbuffet was echt super !<br/>Ik zou zou weer teruggaan!,4
862122500288513146,1125246447636643115,2024-04-01,462322183,"Great location, worth the money and lovely environment 😊",5
862122500288513146,1133181131403534334,2024-04-12,276008543,"Отличное расположение, прекрасный персонал, чудесный завтрак,  красивое историческое здание 19-го века, все понравилось, за исключением того, что в комнате был очень холодный пол (тапочки не включены) и отсутствовал шампунь в номере, однако предоставили по запросу (возможно забыли оставить при уборке). Рекомендуем данный хостел.",2
862122500288513146,1160720112068322936,2024-05-20,493000536,"We had a great stay! Lorenzo was very responsive, and someone was there to check us in. The facilities were all very nice, I’d compare it to a nice hotel. Rooms were small, but fine for 2 people. I would definitely recommend Hostal Girona!",5
862122500288513146,1222344621242900252,2024-08-13,301689487,"¡Divino!<br/>Si están por Barcelona no duden en hospedarse acá, ambiente súper acogedor, agradable y limpio.<br/>La ubicación es perfecta y la entrada es rápida.<br/>La cama es muy cómoda, la ducha tiene buena presión y el aire acondicionado funciona perfecto.<br/>Me permitieron dejar mi equipaje antes del check in y también se adaptaron a cambios de último momento que tuve con amabilidad.<br/>¡Gracias Lorenzo!<br/>:)",3
